customer_id,tenure_months,churn,contract_type,monthly_charges,support_tickets,payment_method,paperless_billing,partner,dependents,internet_service
CUST-11548,2,1,Month-to-month,219.11,1,Bank transfer (automatic),Yes,Yes,No,No
CUST-11549,69,0,One year,89.31,2,Credit card (automatic),Yes,No,No,DSL
CUST-11550,50,0,Two year,235.89,0,Bank transfer (automatic),Yes,Yes,No,No
CUST-11551,37,1,One year,186.82,0,Bank transfer (automatic),Yes,Yes,No,DSL
CUST-11552,13,1,Two year,213.65,0,Credit card (automatic),Yes,No,No,No
CUST-11553,6,1,Two year,160.24,1,Electronic check,No,Yes,No,Fiber optic
CUST-11554,8,1,Month-to-month,204.9,1,Bank transfer (automatic),No,No,Yes,No
CUST-11555,7,1,Month-to-month,52.24,2,Bank transfer (automatic),Yes,No,No,Fiber optic
CUST-11556,16,1,One year,212.68,1,Electronic check,Yes,No,No,No
CUST-11557,5,1,Month-to-month,57.03,1,Credit card (automatic),No,No,Yes,Fiber optic
CUST-11558,12,1,Two year,226.98,3,Electronic check,Yes,Yes,No,DSL
CUST-11559,2,1,Two year,247.39,2,Bank transfer (automatic),Yes,Yes,No,DSL
CUST-11560,7,1,Month-to-month,107.81,1,Bank transfer (automatic),Yes,No,Yes,No
CUST-11561,4,1,Month-to-month,91.06,1,Electronic check,Yes,Yes,No,DSL
CUST-11562,14,0,Two year,202.07,2,Bank transfer (automatic),Yes,No,Yes,Fiber optic
CUST-11563,8,1,Month-to-month,99.61,0,Electronic check,No,No,No,DSL
CUST-11564,25,0,Two year,222.11,2,Bank transfer (automatic),No,Yes,No,Fiber optic
CUST-11565,3,1,Month-to-month,69.57,1,Credit card (automatic),Yes,No,No,Fiber optic
CUST-11566,14,0,One year,74.19,2,Electronic check,Yes,Yes,Yes,Fiber optic
CUST-11567,1,1,Month-to-month,244.83,2,Electronic check,No,Yes,Yes,Fiber optic
CUST-11568,6,1,One year,183.77,1,Electronic check,Yes,No,Yes,DSL
CUST-11569,20,1,Month-to-month,218.38,2,Credit card (automatic),No,No,Yes,No
CUST-11570,7,0,One year,113.87,0,Credit card (automatic),Yes,No,No,No
CUST-11571,3,1,Month-to-month,184.3,2,Electronic check,Yes,Yes,No,Fiber optic
CUST-11572,7,0,One year,167.85,0,Electronic check,Yes,Yes,No,Fiber optic
CUST-11573,58,0,Two year,169.63,1,Electronic check,No,Yes,No,Fiber optic
CUST-11574,2,1,Month-to-month,185.51,2,Bank transfer (automatic),Yes,Yes,No,Fiber optic
CUST-11575,3,1,Month-to-month,164.07,4,Bank transfer (automatic),Yes,Yes,No,Fiber optic
CUST-11576,2,1,Month-to-month,134.81,1,Electronic check,Yes,No,No,Fiber optic
CUST-11577,10,1,One year,104.18,0,Credit card (automatic),No,No,Yes,DSL
CUST-11578,42,0,One year,202.72,0,Electronic check,No,Yes,No,DSL
CUST-11579,17,0,One year,94.25,2,Bank transfer (automatic),No,Yes,No,DSL
CUST-11580,4,1,Month-to-month,187.47,3,Bank transfer (automatic),No,No,No,Fiber optic
CUST-11581,11,0,Month-to-month,95.67,1,Credit card (automatic),Yes,No,No,DSL
CUST-11582,11,0,One year,174.07,0,Bank transfer (automatic),Yes,No,No,No
CUST-11583,1,1,Month-to-month,198.42,1,Bank transfer (automatic),Yes,Yes,Yes,Fiber optic
CUST-11584,21,0,Two year,92.74,0,Bank transfer (automatic),Yes,Yes,Yes,Fiber optic
CUST-11585,7,1,Month-to-month,60.99,2,Credit card (automatic),No,No,No,Fiber optic
CUST-11586,15,1,One year,75.19,1,Electronic check,No,No,No,Fiber optic
CUST-11587,1,1,Month-to-month,170.2,1,Electronic check,Yes,No,No,DSL
CUST-11588,2,1,Month-to-month,218.89,2,Electronic check,No,No,No,Fiber optic
CUST-11589,23,1,One year,58.0,1,Credit card (automatic),No,Yes,No,DSL
CUST-11590,6,1,One year,195.83,3,Electronic check,Yes,Yes,No,Fiber optic
CUST-11591,9,1,Two year,117.26,2,Electronic check,Yes,No,Yes,DSL
CUST-11592,11,1,Month-to-month,144.71,1,Credit card (automatic),Yes,Yes,Yes,Fiber optic
CUST-11593,1,1,Month-to-month,234.77,3,Electronic check,Yes,No,Yes,DSL
CUST-11594,17,1,One year,115.39,0,Credit card (automatic),Yes,Yes,No,Fiber optic
CUST-11595,40,0,One year,142.07,2,Bank transfer (automatic),Yes,Yes,No,Fiber optic
CUST-11596,23,0,Month-to-month,51.74,2,Bank transfer (automatic),Yes,Yes,Yes,No
CUST-11597,25,1,Month-to-month,65.32,0,Credit card (automatic),No,Yes,Yes,DSL
CUST-11598,57,0,Month-to-month,100.72,0,Credit card (automatic),Yes,Yes,No,Fiber optic
CUST-11599,39,0,Two year,54.57,2,Credit card (automatic),Yes,No,No,DSL
CUST-11600,2,1,Month-to-month,175.28,3,Electronic check,No,No,No,DSL
CUST-11601,6,1,Month-to-month,134.28,2,Bank transfer (automatic),Yes,Yes,No,DSL
CUST-11602,28,0,Month-to-month,158.63,2,Electronic check,Yes,Yes,Yes,Fiber optic
CUST-11603,10,1,Month-to-month,83.93,0,Electronic check,No,No,No,No
CUST-11604,3,1,Month-to-month,108.19,1,Bank transfer (automatic),Yes,Yes,Yes,Fiber optic
CUST-11605,27,1,One year,181.76,1,Electronic check,No,Yes,No,Fiber optic
CUST-11606,3,1,Month-to-month,242.06,0,Credit card (automatic),Yes,Yes,No,Fiber optic
CUST-11607,20,1,Two year,59.08,1,Electronic check,Yes,No,No,DSL
CUST-11608,2,1,Month-to-month,227.08,0,Electronic check,Yes,Yes,No,No
CUST-11609,5,1,One year,164.38,2,Electronic check,Yes,No,No,No
CUST-11610,1,1,Two year,161.78,2,Electronic check,No,Yes,No,DSL
CUST-11611,34,0,One year,149.06,2,Credit card (automatic),No,Yes,No,No
CUST-11612,36,1,One year,62.88,0,Bank transfer (automatic),No,Yes,No,DSL
CUST-11613,1,1,Month-to-month,66.98,2,Credit card (automatic),No,No,Yes,DSL
CUST-11614,2,1,Month-to-month,169.18,1,Bank transfer (automatic),Yes,No,No,No
CUST-11615,52,1,One year,117.19,0,Electronic check,No,Yes,No,Fiber optic
CUST-11616,8,0,Two year,232.45,1,Electronic check,No,Yes,No,DSL
CUST-11617,6,1,One year,130.32,0,Electronic check,No,No,No,DSL
CUST-11618,2,1,One year,77.66,4,Credit card (automatic),No,No,No,No
CUST-11619,15,1,One year,191.94,3,Credit card (automatic),Yes,Yes,No,No
CUST-11620,4,1,Month-to-month,107.67,5,Credit card (automatic),Yes,No,No,No
CUST-11621,4,1,Month-to-month,154.09,0,Bank transfer (automatic),No,Yes,Yes,No
CUST-11622,12,1,One year,188.57,2,Credit card (automatic),Yes,Yes,Yes,DSL
CUST-11623,38,1,Two year,229.05,2,Credit card (automatic),Yes,Yes,No,Fiber optic
CUST-11624,4,1,Month-to-month,207.44,0,Bank transfer (automatic),No,No,No,Fiber optic
CUST-11625,20,0,One year,184.27,2,Electronic check,Yes,Yes,No,DSL
CUST-11626,1,1,Month-to-month,184.93,2,Credit card (automatic),Yes,No,No,Fiber optic
CUST-11627,12,1,One year,238.18,0,Bank transfer (automatic),Yes,No,No,DSL
CUST-11628,16,1,Month-to-month,108.16,2,Credit card (automatic),No,No,No,Fiber optic
CUST-11629,16,0,Month-to-month,49.22,0,Electronic check,Yes,Yes,No,No
CUST-11630,3,1,One year,103.39,3,Credit card (automatic),No,Yes,No,Fiber optic
CUST-11631,37,1,Month-to-month,92.58,2,Credit card (automatic),Yes,No,No,No
CUST-11632,30,1,One year,181.37,1,Credit card (automatic),Yes,No,Yes,No
CUST-11633,9,1,Two year,175.74,3,Electronic check,Yes,No,Yes,DSL
CUST-11634,10,0,Two year,167.69,2,Bank transfer (automatic),No,Yes,No,Fiber optic
CUST-11635,5,1,Month-to-month,52.25,1,Bank transfer (automatic),Yes,Yes,No,DSL
CUST-11636,2,1,Month-to-month,194.76,1,Credit card (automatic),No,No,Yes,DSL
CUST-11637,4,1,Month-to-month,113.71,1,Credit card (automatic),No,Yes,Yes,Fiber optic
CUST-11638,54,1,Two year,182.01,1,Bank transfer (automatic),No,No,No,Fiber optic
CUST-11639,45,0,Two year,160.32,3,Electronic check,No,Yes,No,Fiber optic
CUST-11640,5,1,One year,117.55,2,Electronic check,Yes,Yes,Yes,Fiber optic
CUST-11641,35,1,Two year,75.92,2,Credit card (automatic),Yes,Yes,Yes,Fiber optic
CUST-11642,24,1,One year,67.88,2,Bank transfer (automatic),No,Yes,No,Fiber optic
CUST-11643,22,1,One year,215.3,0,Electronic check,No,Yes,No,DSL
CUST-11644,18,1,Month-to-month,232.68,1,Bank transfer (automatic),No,No,Yes,No
CUST-11645,18,1,One year,178.96,0,Credit card (automatic),No,Yes,No,DSL
CUST-11646,5,1,Month-to-month,69.69,2,Credit card (automatic),No,Yes,No,No
CUST-11647,15,1,Two year,129.41,2,Electronic check,Yes,No,No,DSL
CUST-11648,42,1,Two year,194.79,3,Electronic check,No,Yes,No,DSL
CUST-11649,13,1,One year,204.96,0,Bank transfer (automatic),No,Yes,No,Fiber optic
CUST-11650,3,1,Month-to-month,72.64,3,Bank transfer (automatic),No,No,No,Fiber optic
CUST-11651,10,1,Month-to-month,49.01,1,Credit card (automatic),Yes,No,No,No
CUST-11652,9,0,Month-to-month,191.43,0,Bank transfer (automatic),No,Yes,Yes,No
CUST-11653,14,1,Month-to-month,120.32,1,Bank transfer (automatic),No,Yes,No,DSL
CUST-11654,34,1,Month-to-month,99.9,1,Credit card (automatic),Yes,No,No,Fiber optic
CUST-11655,7,0,Two year,51.58,0,Credit card (automatic),No,Yes,No,DSL
CUST-11656,38,1,One year,157.06,1,Credit card (automatic),Yes,No,Yes,Fiber optic
CUST-11657,3,1,Month-to-month,219.23,4,Credit card (automatic),No,No,No,Fiber optic
CUST-11658,4,1,Month-to-month,240.53,1,Electronic check,Yes,No,Yes,No
CUST-11659,21,1,Month-to-month,162.15,1,Credit card (automatic),Yes,Yes,No,DSL
CUST-11660,25,0,One year,151.89,2,Electronic check,Yes,Yes,Yes,DSL
CUST-11661,50,0,One year,66.01,1,Bank transfer (automatic),No,No,No,No
CUST-11662,61,0,Two year,158.77,0,Bank transfer (automatic),Yes,Yes,No,DSL
CUST-11663,23,1,Month-to-month,125.0,1,Electronic check,No,Yes,No,DSL
CUST-11664,27,1,Two year,170.43,0,Electronic check,No,No,Yes,Fiber optic
CUST-11665,12,0,Two year,126.75,1,Credit card (automatic),No,Yes,No,Fiber optic
CUST-11666,12,0,Month-to-month,97.06,1,Credit card (automatic),Yes,Yes,No,DSL
CUST-11667,22,1,Two year,67.99,2,Electronic check,No,No,No,Fiber optic
CUST-11668,9,0,Month-to-month,111.98,1,Credit card (automatic),No,Yes,Yes,Fiber optic
CUST-11669,32,1,Two year,68.33,1,Electronic check,Yes,Yes,Yes,Fiber optic
CUST-11670,1,1,Month-to-month,84.38,2,Electronic check,Yes,Yes,No,DSL
CUST-11671,35,1,Two year,246.47,2,Electronic check,Yes,No,No,DSL
CUST-11672,10,1,Two year,137.82,2,Electronic check,No,Yes,Yes,DSL
CUST-11673,39,0,Two year,155.37,2,Bank transfer (automatic),Yes,Yes,No,DSL
CUST-11674,29,0,Two year,223.72,0,Bank transfer (automatic),Yes,No,No,Fiber optic
CUST-11675,1,1,Month-to-month,248.11,2,Credit card (automatic),No,No,Yes,DSL
CUST-11676,1,1,Month-to-month,165.54,1,Credit card (automatic),Yes,Yes,No,No
CUST-11677,3,1,Month-to-month,211.49,2,Electronic check,No,No,No,Fiber optic
CUST-11678,3,1,Month-to-month,114.39,3,Credit card (automatic),No,Yes,No,DSL
CUST-11679,12,1,One year,110.15,1,Electronic check,Yes,No,No,DSL
CUST-11680,4,1,Month-to-month,129.54,2,Credit card (automatic),No,Yes,No,DSL
CUST-11681,13,1,Two year,183.5,0,Bank transfer (automatic),Yes,Yes,Yes,Fiber optic
CUST-11682,1,1,One year,185.44,0,Electronic check,Yes,No,Yes,No
CUST-11683,14,0,Two year,112.05,4,Bank transfer (automatic),No,Yes,Yes,DSL
CUST-11684,2,1,Month-to-month,75.64,1,Electronic check,Yes,Yes,No,No
CUST-11685,22,0,Two year,175.48,1,Credit card (automatic),No,Yes,No,Fiber optic
CUST-11686,30,0,Two year,74.67,0,Electronic check,Yes,No,No,DSL
CUST-11687,8,1,Month-to-month,164.7,3,Credit card (automatic),Yes,Yes,Yes,DSL
CUST-11688,2,1,One year,187.68,2,Electronic check,No,Yes,No,Fiber optic
CUST-11689,25,1,One year,189.12,2,Credit card (automatic),Yes,Yes,No,Fiber optic
CUST-11690,15,1,Month-to-month,199.69,1,Credit card (automatic),No,Yes,No,DSL
CUST-11691,21,1,One year,223.57,2,Electronic check,Yes,Yes,No,Fiber optic
CUST-11692,17,0,Month-to-month,148.99,0,Credit card (automatic),No,Yes,No,DSL
CUST-11693,4,1,Month-to-month,195.05,2,Bank transfer (automatic),Yes,Yes,No,Fiber optic
CUST-11694,3,1,Month-to-month,172.83,2,Credit card (automatic),Yes,Yes,Yes,Fiber optic
CUST-11695,4,1,Month-to-month,86.33,2,Electronic check,Yes,No,No,DSL
CUST-11696,6,1,Month-to-month,54.14,2,Electronic check,Yes,No,No,Fiber optic
CUST-11697,7,1,Month-to-month,105.91,2,Bank transfer (automatic),No,No,No,No
CUST-11698,5,1,Two year,137.61,2,Credit card (automatic),Yes,Yes,Yes,No
CUST-11699,3,1,One year,172.42,0,Credit card (automatic),Yes,No,No,DSL
CUST-11700,70,0,Two year,218.99,1,Electronic check,Yes,Yes,Yes,No
CUST-11701,3,1,Month-to-month,88.25,1,Credit card (automatic),No,No,No,No
CUST-11702,1,1,Month-to-month,74.11,3,Electronic check,No,Yes,No,Fiber optic
CUST-11703,24,0,One year,241.7,1,Bank transfer (automatic),Yes,Yes,No,No
CUST-11704,3,1,Month-to-month,70.61,5,Bank transfer (automatic),Yes,Yes,Yes,Fiber optic
CUST-11705,1,1,Month-to-month,144.7,3,Electronic check,Yes,Yes,No,Fiber optic
CUST-11706,10,1,One year,166.11,3,Credit card (automatic),No,No,No,DSL
CUST-11707,4,1,Month-to-month,157.27,2,Electronic check,Yes,No,Yes,DSL
CUST-11708,26,1,One year,66.21,1,Credit card (automatic),Yes,No,No,Fiber optic
CUST-11709,19,0,One year,60.41,3,Bank transfer (automatic),No,No,Yes,Fiber optic
CUST-11710,7,1,Month-to-month,70.1,2,Credit card (automatic),No,Yes,No,DSL
CUST-11711,8,1,Month-to-month,166.12,0,Electronic check,Yes,Yes,No,Fiber optic
CUST-11712,5,1,Two year,157.87,3,Electronic check,No,No,No,DSL
CUST-11713,4,1,Month-to-month,95.75,1,Bank transfer (automatic),Yes,No,No,DSL
CUST-11714,7,1,Month-to-month,176.55,1,Credit card (automatic),No,No,No,Fiber optic
CUST-11715,23,1,Two year,213.01,2,Credit card (automatic),Yes,Yes,No,Fiber optic
CUST-11716,8,1,Month-to-month,57.32,1,Electronic check,Yes,No,Yes,DSL
CUST-11717,6,1,One year,148.63,0,Electronic check,No,No,No,DSL
CUST-11718,6,1,Two year,186.86,3,Bank transfer (automatic),Yes,Yes,No,Fiber optic
CUST-11719,5,1,Month-to-month,99.46,3,Credit card (automatic),Yes,Yes,No,Fiber optic
CUST-11720,3,1,Month-to-month,110.55,3,Credit card (automatic),Yes,Yes,No,Fiber optic
CUST-11721,2,1,Month-to-month,171.73,1,Credit card (automatic),No,No,Yes,Fiber optic
CUST-11722,16,1,Month-to-month,228.59,2,Bank transfer (automatic),Yes,Yes,No,DSL
CUST-11723,1,1,Month-to-month,210.98,0,Electronic check,No,Yes,No,DSL
CUST-11724,3,1,One year,165.63,1,Electronic check,Yes,Yes,No,DSL
CUST-11725,3,1,Month-to-month,195.04,1,Credit card (automatic),Yes,No,Yes,No
CUST-11726,9,1,One year,121.96,1,Credit card (automatic),Yes,Yes,No,Fiber optic
CUST-11727,8,1,Two year,177.19,1,Bank transfer (automatic),Yes,Yes,Yes,Fiber optic
CUST-11728,14,0,Two year,142.24,0,Bank transfer (automatic),No,No,No,DSL
CUST-11729,12,1,One year,86.99,4,Credit card (automatic),No,No,No,DSL
CUST-11730,2,1,Month-to-month,189.35,3,Electronic check,Yes,Yes,No,DSL
CUST-11731,8,0,One year,160.29,3,Bank transfer (automatic),Yes,No,No,DSL
CUST-11732,5,1,One year,120.72,5,Credit card (automatic),No,No,No,DSL
CUST-11733,2,1,Month-to-month,231.27,3,Credit card (automatic),No,Yes,No,Fiber optic
CUST-11734,3,1,Month-to-month,53.19,3,Credit card (automatic),No,Yes,No,DSL
CUST-11735,15,0,Two year,112.15,2,Credit card (automatic),No,No,No,DSL
CUST-11736,9,1,Month-to-month,60.38,1,Electronic check,Yes,Yes,No,No
CUST-11737,3,1,Month-to-month,202.31,1,Bank transfer (automatic),No,Yes,No,DSL
CUST-11738,3,1,Month-to-month,189.42,2,Bank transfer (automatic),Yes,No,No,DSL
CUST-11739,9,0,Month-to-month,115.27,0,Credit card (automatic),Yes,No,Yes,DSL
CUST-11740,30,0,Two year,184.13,2,Credit card (automatic),No,No,No,No
CUST-11741,16,1,One year,128.19,4,Electronic check,No,Yes,No,No
CUST-11742,4,1,One year,200.25,2,Electronic check,No,No,Yes,DSL
CUST-11743,1,1,Month-to-month,139.84,3,Electronic check,Yes,Yes,No,DSL
CUST-11744,6,1,Month-to-month,131.46,0,Electronic check,Yes,No,No,Fiber optic
CUST-11745,4,1,Month-to-month,235.95,0,Bank transfer (automatic),Yes,No,No,DSL
CUST-11746,1,1,Month-to-month,99.18,2,Bank transfer (automatic),No,No,Yes,DSL
CUST-11747,6,1,Month-to-month,73.09,3,Credit card (automatic),Yes,Yes,No,DSL
CUST-11748,12,1,One year,165.91,2,Credit card (automatic),No,No,Yes,Fiber optic
CUST-11749,9,1,Month-to-month,242.86,0,Electronic check,Yes,No,Yes,DSL
CUST-11750,9,1,One year,124.57,1,Bank transfer (automatic),No,No,No,Fiber optic
CUST-11751,33,0,Month-to-month,61.41,1,Credit card (automatic),No,Yes,Yes,DSL
CUST-11752,5,1,Month-to-month,116.86,2,Electronic check,Yes,No,No,Fiber optic
CUST-11753,1,1,Month-to-month,150.19,1,Credit card (automatic),Yes,Yes,Yes,DSL
CUST-11754,35,0,Two year,81.38,1,Bank transfer (automatic),No,No,No,Fiber optic
CUST-11755,43,0,Two year,180.62,2,Bank transfer (automatic),Yes,No,No,Fiber optic
CUST-11756,30,0,Two year,248.55,2,Electronic check,No,Yes,No,DSL
CUST-11757,10,1,Month-to-month,139.35,1,Bank transfer (automatic),No,Yes,No,Fiber optic
CUST-11758,5,1,Month-to-month,119.95,0,Electronic check,Yes,Yes,No,DSL
CUST-11759,7,1,One year,129.14,1,Electronic check,No,No,No,No
CUST-11760,5,1,Month-to-month,72.03,2,Bank transfer (automatic),Yes,Yes,No,No
CUST-11761,70,0,Two year,225.65,2,Bank transfer (automatic),No,Yes,No,Fiber optic
CUST-11762,2,1,Month-to-month,131.97,1,Credit card (automatic),Yes,No,No,No
CUST-11763,2,1,Month-to-month,126.45,0,Credit card (automatic),No,Yes,No,Fiber optic
CUST-11764,2,1,Month-to-month,180.94,3,Bank transfer (automatic),Yes,Yes,No,No
CUST-11765,6,1,Month-to-month,137.41,4,Bank transfer (automatic),Yes,No,No,DSL
CUST-11766,11,0,One year,178.65,0,Bank transfer (automatic),Yes,Yes,No,Fiber optic
CUST-11767,34,1,Month-to-month,61.29,2,Credit card (automatic),No,Yes,Yes,Fiber optic
CUST-11768,4,1,Month-to-month,211.74,6,Bank transfer (automatic),Yes,Yes,No,Fiber optic
CUST-11769,12,1,Month-to-month,237.1,1,Bank transfer (automatic),No,No,No,DSL
CUST-11770,3,1,Month-to-month,178.75,3,Electronic check,Yes,No,No,Fiber optic
CUST-11771,11,1,Two year,239.91,1,Bank transfer (automatic),No,Yes,No,DSL
CUST-11772,25,0,Two year,79.29,0,Credit card (automatic),No,Yes,Yes,DSL
CUST-11773,17,0,Two year,144.48,1,Credit card (automatic),Yes,Yes,No,No
CUST-11774,31,1,Two year,169.36,2,Credit card (automatic),Yes,No,No,No
CUST-11775,5,1,Month-to-month,165.35,1,Electronic check,Yes,Yes,No,Fiber optic
CUST-11776,19,1,One year,129.29,2,Credit card (automatic),Yes,No,No,DSL
CUST-11777,8,1,Month-to-month,116.62,1,Bank transfer (automatic),Yes,Yes,No,No
CUST-11778,1,1,Month-to-month,74.36,3,Electronic check,No,No,No,No
CUST-11779,3,1,Two year,127.35,2,Credit card (automatic),Yes,No,No,Fiber optic
CUST-11780,9,1,Month-to-month,81.53,2,Bank transfer (automatic),No,No,No,Fiber optic
CUST-11781,10,1,Two year,195.87,3,Credit card (automatic),No,Yes,No,Fiber optic
CUST-11782,12,1,Month-to-month,90.77,0,Credit card (automatic),Yes,No,No,Fiber optic
CUST-11783,47,1,One year,60.71,2,Credit card (automatic),No,Yes,No,Fiber optic
CUST-11784,72,0,One year,159.47,2,Credit card (automatic),Yes,Yes,Yes,DSL
CUST-11785,13,0,Two year,168.05,2,Credit card (automatic),No,Yes,Yes,DSL
CUST-11786,4,1,One year,223.38,5,Bank transfer (automatic),Yes,No,Yes,DSL
CUST-11787,17,1,One year,164.4,2,Credit card (automatic),No,No,No,DSL
CUST-11788,2,1,Month-to-month,118.1,0,Bank transfer (automatic),No,No,No,Fiber optic
CUST-11789,9,1,One year,209.6,2,Credit card (automatic),Yes,No,No,No
CUST-11790,4,1,Month-to-month,157.06,4,Electronic check,No,Yes,No,No
CUST-11791,17,0,One year,64.86,0,Credit card (automatic),Yes,No,No,DSL
CUST-11792,35,1,One year,162.17,1,Bank transfer (automatic),Yes,No,No,No
CUST-11793,3,1,One year,230.6,3,Credit card (automatic),No,No,Yes,Fiber optic
CUST-11794,13,1,Month-to-month,128.26,1,Electronic check,Yes,Yes,No,DSL
CUST-11795,3,1,Month-to-month,108.27,0,Electronic check,No,No,Yes,Fiber optic
CUST-11796,41,1,One year,77.69,1,Electronic check,Yes,No,Yes,Fiber optic
CUST-11797,6,1,Month-to-month,79.29,1,Electronic check,No,No,Yes,Fiber optic
CUST-11798,4,1,Month-to-month,135.55,2,Credit card (automatic),Yes,Yes,Yes,DSL
CUST-11799,1,1,Month-to-month,168.14,0,Electronic check,Yes,No,Yes,Fiber optic
CUST-11800,30,1,Two year,65.12,1,Bank transfer (automatic),Yes,No,No,DSL
CUST-11801,15,0,One year,236.91,1,Electronic check,Yes,Yes,Yes,Fiber optic
CUST-11802,8,1,Month-to-month,200.03,2,Electronic check,Yes,Yes,No,No
CUST-11803,6,1,Month-to-month,166.32,4,Credit card (automatic),Yes,Yes,Yes,DSL
CUST-11804,2,1,Month-to-month,214.69,2,Electronic check,Yes,No,Yes,Fiber optic
CUST-11805,70,0,One year,65.04,0,Bank transfer (automatic),Yes,Yes,No,Fiber optic
CUST-11806,13,1,One year,144.37,2,Electronic check,Yes,Yes,No,No
CUST-11807,9,1,Month-to-month,175.02,1,Credit card (automatic),Yes,No,No,Fiber optic
CUST-11808,3,1,Month-to-month,214.73,1,Bank transfer (automatic),Yes,No,No,DSL
CUST-11809,14,1,Month-to-month,205.69,0,Credit card (automatic),No,Yes,No,DSL
CUST-11810,31,1,One year,104.41,1,Electronic check,Yes,Yes,No,Fiber optic
CUST-11811,17,1,One year,237.18,1,Credit card (automatic),Yes,No,No,Fiber optic
CUST-11812,11,0,Month-to-month,73.87,1,Bank transfer (automatic),Yes,No,No,DSL
CUST-11813,5,1,Month-to-month,224.03,2,Bank transfer (automatic),No,Yes,Yes,Fiber optic
CUST-11814,2,1,Month-to-month,243.19,1,Bank transfer (automatic),Yes,No,No,Fiber optic
CUST-11815,5,1,Two year,84.43,1,Electronic check,No,Yes,No,Fiber optic
CUST-11816,6,1,Month-to-month,193.41,3,Bank transfer (automatic),Yes,No,No,Fiber optic
CUST-11817,47,0,One year,57.06,2,Electronic check,Yes,Yes,No,Fiber optic
CUST-11818,12,0,One year,130.08,1,Electronic check,No,Yes,Yes,No
CUST-11819,4,1,Month-to-month,152.26,4,Bank transfer (automatic),Yes,Yes,No,DSL
CUST-11820,1,1,Month-to-month,165.13,1,Electronic check,Yes,Yes,Yes,DSL
CUST-11821,1,1,Month-to-month,236.19,1,Electronic check,No,No,No,Fiber optic
CUST-11822,8,1,One year,183.45,1,Electronic check,No,No,Yes,Fiber optic
CUST-11823,44,0,One year,145.26,0,Credit card (automatic),No,No,Yes,No
CUST-11824,68,0,One year,210.94,1,Bank transfer (automatic),No,Yes,No,DSL
CUST-11825,17,1,One year,239.11,0,Credit card (automatic),No,Yes,No,Fiber optic
CUST-11826,8,1,Month-to-month,53.41,1,Electronic check,No,Yes,Yes,Fiber optic
CUST-11827,44,0,Two year,245.5,1,Credit card (automatic),Yes,Yes,No,DSL
CUST-11828,3,1,Two year,66.23,3,Bank transfer (automatic),No,No,Yes,No
